id,latitude,longitude,addresses,qv_list,svg_x_whole,svg_y_whole,svg_x_njesia,svg_y_njesia,in_njesia,njesia_name
142,41.309054762209165,19.810508235604605,Ambjenti publik pranë zyrave të administratës të Kopshtit Zoologjik në rrugën ''Liqeni Thatë'',"1852/01, 2083/00, 2083/01, 2083/02",0.187465,0.230290,0.047432,0.064181,false,
143,41.31333598656486,19.791945277450008,"Shkolla""Murat Toptani"" Rr. ""Vangjel Koça""",1855/00,0.173523,0.226008,0.033493,0.059900,true,Njësia 5
144,41.17336597741886,19.826910027519116,"Veski, Shkolla",2064/00,0.199784,0.365978,0.059748,0.199870,false,
145,41.23975485648147,19.80095265416863,"Fushas, Shkolla",2069/00,0.180288,0.299589,0.040257,0.133481,false,
146,41.217690504545494,19.804312057872966,"Baldushk, Shkolla e mesme",2071/00,0.182812,0.321654,0.042779,0.155545,false,
147,41.19663832175177,19.815329936113102,"Mustafakoc, Shkolla",2074/00,0.191087,0.342706,0.051053,0.176597,false,
148,41.35262532295459,19.73852936158457,''Shkolla 9-vjeçare Katundi i Ri'',"1530/00, 1530/01",0.133404,0.186719,-0.006616,0.020610,false,
149,41.35230883192286,19.720716373754243,''Shkolla 9-vjeçare Mustafa Lleshi Kashar Kodër''.,"1531/00, 1531/01",0.120025,0.187035,-0.019992,0.020927,false,
150,41.35706179012245,19.705936449945742,"''Shkolla e Mesme e Bashkuar Qemal Cena'',Kashar Qendër","1532/00, 1532/01",0.108924,0.182282,-0.031090,0.016174,false,
151,41.352783484235644,19.679843937994526,Mazrek  Shkolla fillore publike,1534/00,0.089327,0.186561,-0.050683,0.020452,false,
152,41.33692408399639,19.689508654173032,Kus  Shkolla  9-vjecare publike,1535/00,0.096586,0.202420,-0.043426,0.036311,false,
153,41.327026819268106,19.772189920994048,"Shkolla 9-vjeçare,Yzberish","1536/00, 1536/01, 1536/02, 1536/03",0.158686,0.212317,0.018659,0.046209,false,
154,41.32684492409191,19.77723238274583,"Objekt i ri për QV,Bulevardi Migjeni,Lgj.nr.14,Yzberish","1537/01, 1537/02, 1537/03, 1537/04, 1537/05, 1537/06, 1537/07, 1537/08, 1537/09, 1537/10, 1537/11, 1537/13, 1537/14, 1537/15, 1537/16, 1537/17, 1537/18, 1537/19, 1537/20, 1537/21, 1537/22",0.162473,0.212499,0.022446,0.046391,false,
155,41.328414130007346,19.770773435434446,Shkolla 9-vjeçare Yzberish,"1537/00, 1538/00, 1538/01, 1538/03, 1864/01",0.157622,0.210930,0.017596,0.044821,false,
156,41.34895630838528,19.76662028115696,Shkolla 9-vjeçare Mëzez Fushë,"1540/00, 1540/01, 1540/02, 1540/03, 1541/00, 1541/02, 1888/00",0.154502,0.190388,0.014477,0.024279,false,
157,41.3524908694751,19.73887502163233,"Shkolla e Mesme Sadik Stavileci,Katundi i Ri",1544/00,0.133664,0.186853,-0.006357,0.020745,false,
158,41.26432294284553,19.652756710077988,"Ndroq, shkolla 9-vjecare","2085/00, 2085/01, 2097/00",0.068982,0.275021,-0.071023,0.108913,false,
159,41.29001350897786,19.70695800871719,"Memik,Shkolla 9 - Vjecare",2089/00,0.109692,0.249331,-0.030323,0.083222,false,
160,41.29256513401935,19.72489187808366,Shkolla 9-vjeçare Ura e Beshirit,2090/00,0.123161,0.246779,-0.016857,0.080670,false,
161,41.26445129488617,19.65599213167072,"Ndroq, qendra shendetsore",2091/00,0.071412,0.274893,-0.068593,0.108784,false,
162,41.263989770312605,19.63797813512002,"Lagje e Re,Shkolla 9-vjeçare",2092/00,0.057883,0.275354,-0.082120,0.109246,false,
163,41.26978326062578,19.62071303963236,"Zhurje, Shkolla Fillore",2093/00,0.044915,0.269561,-0.095084,0.103452,false,
164,41.267136743117646,19.638648015497196,"Lagje e Re, Kopshti i Fëmijëve",2094/00,0.058386,0.272208,-0.081617,0.106099,false,
165,41.27964466597191,19.636366323481713,"Pinet, Shkolla 9 - Vjecare",2096/00,0.056672,0.259700,-0.083330,0.093591,false,
166,41.219944339322936,19.698293302461604,"Pezë e Madhe, Shkolla e Katarit ""16 Shtatori""",2099/00,0.103184,0.319400,-0.036829,0.153291,false,
167,41.26144452546111,19.695256849441954,"Pezë e Vogël, Shkolla 9-vjeçare ""Agron Hysenlliu""",2103/00,0.100903,0.277900,-0.039109,0.111791,false,
168,41.24271523385128,19.66763019252979,"Varosh, Shkolla",2104/00,0.080154,0.296629,-0.059854,0.130520,false,
169,41.24074677382293,19.698947659704405,"Maknor, Shkolla",2105/00,0.103675,0.298597,-0.036338,0.132489,false,
170,41.19073277616982,19.72490064919916,"Pojanë, Shkolla ""Rufan Hakrama""",2108/00,0.123168,0.348611,-0.016850,0.182503,false,
171,41.26400098526307,19.8136710827463,"Vishaj, Shkolla",2111/00,0.189841,0.275343,0.049807,0.109235,false,
172,41.30236955962911,19.769049844930503,"Sharre, Shkolla",2112/00,0.156327,0.236975,0.016301,0.070866,false,
173,41.301186812305765,19.744048657876785,"Vaqarr, Shkolla Mesme e Bashkuar Bedri Llagami","2114/00, 2114/01",0.137549,0.238157,-0.002472,0.072049,false,
174,41.30668120245219,19.736144528606097,"Lalm, Shkolla","2115/00, 2115/01",0.131613,0.232663,-0.008407,0.066554,false,
175,41.31759283280048,19.736133815788783,"Prush, Shkolla 9-vjeçare ""Ibrahim Hima""",2116/01,0.131605,0.221751,-0.008415,0.055643,false,
176,41.32581959392455,19.730136457616457,"Gropaj, Qendra Shendetesore",2117/00,0.127100,0.213525,-0.012919,0.047416,false,
177,41.31892230272963,19.70779897220773,"Allgjate, Shkolla",2118/00,0.110323,0.220422,-0.029692,0.054313,false,
178,41.27207412840847,19.767703743268797,"Damjan, Shkolla",2119/00,0.155316,0.267270,0.015291,0.101161,false,
179,41.275516413841544,19.782289267923385,"Bultice, Qendra Shendetesore",2120/00,0.166271,0.263828,0.026243,0.097719,false,
180,41.257468353812634,19.87973929521294,"Dobresh, Shkolla fillore",1602/00,0.239463,0.281876,0.099417,0.115767,false,
181,41.217091410582135,19.91035505010555,"Mihajas, Shkolla 9 - Vjecare",1603/00,0.262458,0.322253,0.122407,0.156144,false,
182,41.246255947113006,19.900660483954518,"Berzhite, Shkolla 9 vjecare","1606/00, 1606/01",0.255176,0.293088,0.115127,0.126980,false,
183,41.23915365518845,19.939220751167806,"Ibe Siperme , Shkolla 9 vjecare","1608/00, 1608/01",0.284138,0.300191,0.144082,0.134082,false,
184,41.367671896887614,19.870946663437845,"Tufine, Shkolla","1616/00, 1616/01",0.232859,0.171672,0.092815,0.005564,false,
185,41.3578341098783,19.85130638578592,"Tufine, Ambulanca","1617/00, 1617/01",0.218108,0.181510,0.078067,0.015401,true,Njësia 4
186,41.1453794978015,19.790469969516515,"Vrap, Shkolla",2066/00,0.172415,0.393965,0.032386,0.227856,false,
187,41.275957182433864,19.663524711526495,Shkolla fillore Gerbllesh,2086/00,0.077070,0.263387,-0.062937,0.097278,false,
188,41.26464199368109,19.65314031500823,"Kalac, Shkolla 9 - Vjecare",2088/00,0.069271,0.274702,-0.070735,0.108594,false,
189,41.394762904735515,19.867744410321134,"Brrare, Shkolla",1619/00,0.230454,0.144581,0.090411,-0.021527,false,
190,41.330419969500596,19.97173760444314,"Shkalle, Shkolla",1621/00,0.308560,0.208924,0.168498,0.042816,false,
191,41.32037996025741,19.92487495070467,"Priske e Madhe, Shkolla","1625/00, 1625/01",0.273363,0.218964,0.133310,0.052856,false,
192,41.33103236416886,19.905391931940695,"Surrel, Shkolla",1626/00,0.258730,0.208312,0.118680,0.042203,false,
193,41.33903179459224,19.894276937880658,Lanabregas Shkolla,1627/01,0.250382,0.200312,0.110334,0.034204,false,
194,41.355325601782845,19.882056679625116,"Linez, ""Ambulanca e fshatit """,1628/00,0.241204,0.184019,0.101158,0.017910,false,
195,41.289198101999844,19.8708564570694,"Shkolla 9 vjeçare,Lunder; Shkolla 9 vjeçare,Lundër","2078/00, 2081/00, 2081/01",0.232791,0.250146,0.092747,0.084037,false,
196,41.32573925832895,19.869426927846195,"Ambulanca,Çollak","2080/00, 2080/01",0.231718,0.213605,0.091674,0.047496,false,
197,41.29220520044432,19.965376824266645,"Selbe, Shkolla",1624/00,0.303783,0.247139,0.163722,0.081030,false,
198,41.21777430181536,19.969872328770766,"Krrabë, Ambient privat Natasha Lakollari",1629/00,0.307159,0.321570,0.167098,0.155461,false,
199,41.21782272385752,19.969765040409797,"Krrabe, Kopeshti i femijve",1630/00,0.307079,0.321522,0.167017,0.155413,false,
200,41.21590178376927,19.945957596046036,"Mushqeta, Shkolla 9 - Vjecare",1632/00,0.289198,0.323442,0.149140,0.157334,false,
201,41.255871360126335,19.858034760556837,Shkolla Petrelë,1633/00,0.223161,0.283473,0.083120,0.117364,false,
202,41.26875112288511,19.91288068352896,"Shkolla, Mangull",1636/00,0.264355,0.270593,0.124303,0.104484,false,
203,41.25578492436664,19.929189785904114,Shkolla Shytaj,1637/00,0.276604,0.283559,0.136550,0.117451,false,
204,41.34333917942595,19.83664637378509,"Shkolla ""Eqerem Çabej""","1639/00, 1810/00, 1810/01, 1810/02",0.207097,0.196005,0.067059,0.029896,true,Njësia 4
205,41.290673521079654,19.920895031677354,Kopështi  Gurrë e Madhe,1642/00,0.270374,0.248671,0.130321,0.082562,false,
206,41.26686406454133,19.871424325856747,"Mullet, Shkolla","1645/00, 1645/01",0.233218,0.272480,0.093174,0.106372,false,
207,41.27145641861849,19.831555949966923,"Stermas, shkolla",1648/00,0.203274,0.267888,0.063237,0.101779,false,
208,41.27832101141616,19.80859116526415,"Picall, Shkolla",1649/00,0.186026,0.261023,0.045993,0.094915,false,
209,41.28613560696544,19.904612635335,"Daias, shkolla",1650/00,0.258145,0.253209,0.118095,0.087100,false,
210,41.329570546253656,20.09302473536676,"Verri, Shkolla e mesme",1652/00,0.399656,0.209774,0.259572,0.043665,false,
211,41.33807139948647,20.09731421209518,"Shengjergj,Shkolla fillore",1657/00,0.402878,0.201273,0.262793,0.035164,false,
212,41.31797533486244,20.106042646531378,"Ure, Shkolla 9 - Vjecare",1658/00,0.409433,0.221369,0.269347,0.055260,false,
213,41.32459476700154,20.07034244814631,"Shengjin, Shkolla 9 - Vjecare",1662/00,0.382620,0.214750,0.242540,0.048641,false,
214,41.47892297466485,19.95541994288778,"Fshati Mener i Siperm,shkolla 9-vjecare",1667/00,0.296305,0.060421,0.156246,-0.105687,false,
215,41.45573615529626,19.958840370923124,"Fsh.Vilez,Shkolla 9 - vjecare",1668/00,0.298874,0.083608,0.158814,-0.082501,false,
216,41.43264999300847,19.981657919575667,"Fsh.Bastar i mes,Shkolla 9 - vjecare",1669/00,0.316011,0.106694,0.175948,-0.059414,false,
217,41.42511866570971,19.997016209280915,"Fsh.Bastar Murrizi,Shkollla 9 - vjecare",1670/00,0.327547,0.114226,0.187480,-0.051883,false,
218,41.40000857724452,19.92440056232161,"Fshati Zall - Dajt,Shkolla 9 - vjecare",1674/00,0.273007,0.139336,0.132953,-0.026773,false,
219,41.420291752888794,19.8225224052228,"Kallmet, Shkolla fillore",2053/00,0.196489,0.119053,0.056454,-0.047056,false,
220,41.40427568074552,19.768905909995713,"Kasalle,shkolla 9 - Vjecare","2057/00, 2057/01",0.156219,0.135069,0.016193,-0.031040,false,
221,41.41534362605298,19.75560667619232,"Dritas, Shkolla 9 - Vjecare","2058/00, 2058/01",0.146230,0.124001,0.006207,-0.042108,false,
222,41.43171276927981,19.81217943611155,"Qenam, Shkolla 9 - Vjecare",2059/00,0.188721,0.107631,0.048687,-0.058477,false,
223,41.38936636527038,19.826910457074053,"Ndryshohet Qv. 2060, me Vendim Nr 02, dt. 21.02.2025, Nr. 275 Prot, në Qendra Sociale pranë lagjes së Re Zall-herr,  objekt publik; Ndryshohet Qv. 2062, me Vendim Nr 01, dt. 21.02.2025, Nr. 274 Prot, në Qendra Sociale pranë lagjes së Re Zall-herr,  objekt publik","2060/00, 2062/00",0.199785,0.149978,0.059749,-0.016131,false,
224,41.39458913819912,19.822530697049086,"Melçize, Shkolla fillore",2061/00,0.196495,0.144755,0.056460,-0.021354,false,
225,41.33171544268389,19.841808086603645,Shtepia e te Moshuarve,1680/00,0.210974,0.207629,0.070935,0.041520,true,Njësia 1
226,41.33268792092214,19.84527871236543,"Kopshti Nr. 56 Rr.""Shemsi Haka""; Kopshti Nr.56, Rr.""Shemsi Haka""","1681/00, 1692/00, 1692/01",0.213581,0.206656,0.073541,0.040548,true,Njësia 1
227,41.32851600802814,19.83250149464784,"Shkolla 9-vjecare ""Ali Demi""; Shkolla 9-vjeçare  (Ali Demi)","1694/00, 1694/01, 1697/00",0.203984,0.210828,0.063947,0.044720,true,Njësia 1
228,41.325831112344424,19.827200823483736,Shkolla e Baletit,"1696/00, 1696/01",0.200003,0.213513,0.059967,0.047404,true,Njësia 2
229,41.32854253005911,19.83341389547129,"Kopshti Nr.24 Rr.""Hodo Beg""","1698/00, 1698/01",0.204669,0.210802,0.064632,0.044693,true,Njësia 1
230,41.339194101950866,19.875360663482564,"Qendra  Shëndetsore,  Shkozë","1706/00, 1706/01",0.236174,0.200150,0.096130,0.034041,false,
231,41.33418998695637,19.86167298300903,"Shkolla 9-vjeçare ""Marie Logoreci"",Rr.Ali Shefqeti; Shkolla 9-vjeçare ""Marie Logoreci,Rr.Ali Shefqeti","1707/00, 1707/01, 1707/02",0.225894,0.205154,0.085852,0.039046,true,Njësia 1
232,41.325984195095145,19.82752268856665,"Shkolla e Baletit,Blv.""Petro Nini Luarasi""","1710/00, 1710/01, 1711/00, 1711/01, 1712/01",0.200244,0.213360,0.060208,0.047251,true,Njësia 2
233,41.332792629326626,19.821993335384608,"Shkolla "" Servete Maçi ""","1712/00, 1968/00, 1968/01",0.196092,0.206552,0.056056,0.040443,true,Njësia 9
234,41.31544133712685,19.846300247284354,"Shkolla ""Sander Prosi"",Rr ""Xheladin Beqiri""","1724/00, 1724/01, 1726/01",0.214348,0.223903,0.074308,0.057794,true,Njësia 2
235,41.322433562400334,19.825034985384125,"Shkolla 9 Vjeçare  ""Kosova"", Rr. ''Ismail Qemali''",1731/00,0.198376,0.216911,0.058340,0.050802,true,Njësia 2
236,41.301864630921486,19.830778116071965,"Shkolla 9 vjecare ""Ibrahim Brahja"",Rr. ''Herman Gmainer''; Shkolla 9 Vjecare ""Ibrahim Brahja"",Rr. ''Herman Gmainer''","1735/00, 1735/01, 1736/00, 1736/01, 1736/02",0.202690,0.237480,0.062653,0.071371,true,Njësia 2
237,41.33489816867708,19.83483764076112,"Shkolla 9-vjeçare""Kongresi I Lushnjes""  Rruga ""Qemal Stafa""; Shkolla 9-vjeçare ""Kongresi I Lushnjës"" Rruga ""Qemal Stafa""; Shkolla 9-vjeçare ""Kongresi I Lushnjës"", Rruga ""Qemal Stafa""","1749/00, 1749/01, 1750/00, 1752/00, 1753/00, 1753/01",0.205739,0.204446,0.065701,0.038337,true,Njësia 3
238,41.33359450140632,19.836036143056802,"Shkolla 9-vjeçare ""Niket Dardani""           Rruga ""Sitki Çiço""; Shkolla 9-vjeçare ""Niket Dardani"" Rruga ""Sitki Çiço""","1751/00, 1751/01, 1754/00, 1754/01, 1755/00, 1756/00, 1756/01",0.206639,0.205750,0.066601,0.039641,true,Njësia 3
239,41.33943700320649,19.844850677451255,"Shkolla 9-vjeçare""Hasan Prishtina""         Rruga ""Qemal Stafa""(Varri I Bamit); Shkolla 9-vjeçare""Hasan Prishtina"" Rruga ""Qemal Stafa""(Varri I Bamit); Shkolla 9-vjeçare""Hasan Prishtina"" Rruga ""Qemal Stafa"" (Varri i Bamit); Shkolla 9-vjeçare""Hasan Prishtina""Rruga ""Qemal Stafa""(Varri I Bamit); Shkolla 9-vjeçare ""Hasan Prishtina""Ruga ""Qemal Stafa""(Varri I Bamit)","1758/00, 1758/01, 1759/00, 1759/01, 1759/02, 1772/00, 1772/01, 1773/00, 1773/01, 1775/00",0.213259,0.199907,0.073220,0.033799,true,Njësia 3
240,41.337326371813745,19.833511657878464,"Shkolla ""Çajupi"" Rruga"" Kongresi  I Manastirit""; Shkolla e Mesme ""A.Z.Çajupi"" Rruga""Kongresi I Manastirit""","1763/00, 1763/01, 1771/00, 1771/01",0.204743,0.202018,0.064705,0.035909,true,Njësia 3
241,41.33771672648955,19.83560895469601,"Shkolla ""Xhezmi Delli"" Rruga""Ali Baushi""","1767/00, 1768/00, 1768/01, 1769/00, 1769/01, 1770/00, 1770/01",0.206318,0.201628,0.066280,0.035519,true,Njësia 3
242,41.34475915526449,19.840190250468012,"Rruga e Dibres, Cerdhja Nr.48; Rruga e Dibres,Çerdhja nr.48; Rruga e Dibres, Kopshti Nr.51","1782/00, 1782/01, 1783/01, 1784/00, 1784/01, 1784/02",0.209759,0.194585,0.069720,0.028476,true,Njësia 4
243,41.335276232224764,19.81395046210671,"Shkolla ""7 Marsi""","1783/00, 1975/00, 1975/01",0.190051,0.204068,0.050017,0.037959,true,Njësia 9
244,41.34695058718232,19.847253729042794,"Rruga ""A.Moisiu"" Çerdhja Nr 19","1789/00, 1789/01, 1789/02",0.215064,0.192394,0.075024,0.026285,true,Njësia 4
245,41.35336537527773,19.851313556026515,"Shkolla ""Pal Ëngjëlli""; Rr ""Myslim Keta"" SHKOLLA   ""Pal Engjelli""","1793/00, 1793/01, 1794/01, 1795/00, 1795/01",0.218113,0.185979,0.078073,0.019870,true,Njësia 4
246,41.34796209422855,19.85776855045429,"Rr:""Shefqet Kuka"", Ambjent privat në pronësi të z. Vladimir Agalliu","1796/00, 1796/01, 1796/02",0.222961,0.191382,0.082920,0.025273,true,Njësia 4
247,41.34704751334424,19.834178684862337,"Rruga ""Njazi Meka"" Kopeshti ,Nr 27",1797/01,0.205244,0.192297,0.065206,0.026188,true,Njësia 4
248,41.345682771452466,19.836633013698325,"Rruga  "" Niko Avrami "" Shkolla ""Ramazan Jarani""","1808/00, 1808/01",0.207087,0.193661,0.067049,0.027553,true,Njësia 4
249,41.31982264453079,19.816234556024966,"Kopshti nr.42 Adresa Rr.""Nikolla Tupe""","1814/00, 1814/01, 1908/00",0.191766,0.219522,0.051732,0.053413,true,Njësia 5
250,41.3214839344281,19.81495733141715,"Kopshti nr.31,Rruga""Pjetër Bogdani""","1817/00, 1818/00",0.190807,0.217860,0.050773,0.051752,true,Njësia 5
251,41.26519321374877,19.892377444740674,Kopështi  Bleta Maja Fikas,1634/00,0.248955,0.274151,0.108907,0.108042,false,
252,41.331092098421955,19.839984476927885,"Shkolla  ""Kushtrimi Lirise"" Rr. ""Ali Demi""",1683/00,0.209604,0.208252,0.069566,0.042143,true,Njësia 1
253,41.31757678376236,19.84340073324782,"""Ambjenti Privat Kadri Kadria "",Rr""Fuat Toptani""",1722/01,0.212170,0.221767,0.072131,0.055659,true,Njësia 2
254,41.31716273287023,19.816405153649228,"Shkolla ""P.N. Luarasi"",Rr""Dëshmorët e 4 Shkurtit""",1821/00,0.191894,0.222182,0.051860,0.056073,true,Njësia 5
255,41.317831925202874,19.821074300205378,"Akademia Arteve,Rr Bulevardi ""Dëshmoret e Kombit""","1824/00, 1824/01, 1825/00, 1825/01, 1826/00, 1826/01",0.195401,0.221512,0.055366,0.055404,true,Njësia 5
256,41.31646312069282,19.81149903789131,"Kopshti nr. 25,Rr""Margarita Tutulani""","1831/00, 1831/01, 1831/02",0.188210,0.222881,0.048176,0.056772,true,Njësia 5
257,41.31998667947167,19.810762396499975,"Konsultori i fëmijeve.Rruga ""Emin Duraku""","1832/00, 1832/01",0.187656,0.219358,0.047623,0.053249,true,Njësia 5
258,41.38936636527038,19.826846084057472,"Zall - Herr,Shkolla 9 - Vjecare",2055/00,0.199736,0.149978,0.059700,-0.016131,false,
259,41.32155733429202,19.808517281155776,"Kopshti nr. 52 ,Rr ""Njazi Demi""; Kopshti nr. 52 , Rr ""Njazi Demi""","1836/00, 1836/01, 1837/00",0.185970,0.217787,0.045937,0.051678,true,Njësia 5
260,41.320132325527084,19.802774834599614,"Shkolla""Besnik Sykja"" Rr""Kristo Flloqi""; Shkolla""Besnik Sykja"" Rr""Kristo Floqi""","1844/00, 1844/01, 1844/02, 1844/03, 1844/04, 1845/07",0.181657,0.219212,0.041625,0.053103,true,Njësia 5
261,41.319827729047766,19.801871200205486,"Q.F.P NR.4,Blv.""Bajram Curri""","1846/00, 1846/01",0.180978,0.219517,0.040947,0.053408,true,Njësia 5
262,41.32129170750702,19.791636457877722,"Shkolla"" Hoteleri Turizem"",Blv.""Bajram Curri""","1849/00, 1849/01",0.173291,0.218053,0.033261,0.051944,true,Njësia 5
263,41.31616114741907,19.79575174697102,"Kopshti Selite,Rr.""Qemal Butka""",1852/00,0.176382,0.223183,0.036352,0.057074,true,Njësia 5
264,41.31602490702198,19.795636307855446,"Qendra Shendetesore Selite,Rr.""Qemal Butka""","1853/00, 1853/01",0.176295,0.223319,0.036265,0.057211,true,Njësia 5
265,41.31327151820348,19.792310057877305,"Shkolla""Murat Toptani"" Rr.""Vangjel Koça""; Shkolla""Murat Toptani"" Rr,""Vangjel Koça""; Shkolla""Murat Toptani""Rr. ""Vangjel Koça""","1854/00, 1854/01, 1855/01",0.173797,0.226073,0.033767,0.059964,true,Njësia 5
266,41.31287049551775,19.770387525335895,Kopshti Nr.21,"1859/00, 1859/01, 1860/00, 1860/01",0.157332,0.226474,0.017306,0.060365,true,Njësia 6
267,41.348889721110226,19.796518081156965,Çerdhja Nr.4,"1861/00, 1861/01",0.176958,0.190455,0.036927,0.024346,false,
268,41.312169894704304,19.768958230611812,"Shkolla ""Lasgush Poradeci""","1863/00, 1863/01, 1871/00, 1871/01, 1871/02",0.156258,0.227174,0.016232,0.061066,true,Njësia 6
269,41.31575619809475,19.76741171534439,"Shkolla ""Betim Muço""; Shkolla 9 vjeçare ""Betim Muço""","1866/01, 1866/02, 1872/00, 1872/01, 1873/00, 1873/02, 1949/01",0.155097,0.223588,0.015071,0.057479,true,Njësia 6
270,41.31297952600539,19.76555496818664,"Shkolla ""Musine Kokalari''","1867/02, 1867/03",0.153702,0.226365,0.013677,0.060256,true,Njësia 6
271,41.321126365471486,19.774933557877766,"Rr. Besim Alla, Ramir Sinani","1875/00, 1875/01, 1875/02, 1875/03, 1875/04, 1875/05",0.160746,0.218218,0.020719,0.052109,true,Njësia 6
272,41.330288987480415,19.78560314253367,"Kontenier në rrugën ""Teodor Keko""","1880/02, 1880/03",0.168760,0.209055,0.028731,0.042947,true,Njësia 6
273,41.3314243236177,19.78660725838278,"Ambjent Privat në rrugën ""Leonard Frroku""","1881/00, 1881/01, 1881/02, 1881/03",0.169514,0.207920,0.029485,0.041811,true,Njësia 6
274,41.339309722745895,19.78248615787852,"Rr.""Berit Beker"" Amb sherbimi Festim Lika",1882/00,0.166419,0.200035,0.026391,0.033926,true,Njësia 7
275,41.32872239760329,19.803317072699556,Fakulteti i Inxhinierisë së Ndërtimit,1883/01,0.182064,0.210622,0.042032,0.044513,true,Njësia 7
276,41.32589449545009,19.79874003830521,Kopshti Nr.26,1896/00,0.178627,0.213450,0.038595,0.047341,true,Njësia 7
277,41.325005813178514,19.804260649944236,"Shkolla ""Sabaudin Gabrani""; Shkolla 9 vjecare ""Sabaudin Gabrani"", Rr. ""Muhamet Gjollesha""; Shkolla 9 vjeçare "" Sabaudin Gabrani"", Rr. ""Muhamet Gjollesha""","1897/00, 1898/00, 1898/01, 1909/00, 1909/01",0.182773,0.214338,0.042741,0.048230,true,Njësia 7
278,41.33463680151088,19.820093368471433,"Shkolla "" Lidhja e Prizrenit ''",1903/01,0.194665,0.204707,0.054630,0.038599,true,Njësia 9
279,41.32731862142167,19.80700021079895,Instituti i Antropologjisë,1913/00,0.184831,0.212026,0.044798,0.045917,true,Njësia 7
280,41.33051570481311,19.8225641732225,"Poliklinika Qëndrore,Objekt Publik","1921/00, 1921/01",0.196520,0.208829,0.056485,0.042720,true,Njësia 8
281,41.33230178952541,19.825163498353383,"Kopshti Nr.19,Objekt Publik",1922/01,0.198473,0.207042,0.058437,0.040934,true,Njësia 8
282,41.33453073095709,19.82441885998821,"Gjimnazi ""Partizani""; ECO","1923/00, 1923/01, 1928/00, 1962/00, 1962/01, 1962/02",0.197913,0.204814,0.057878,0.038705,true,Njësia 8
283,41.33325688087345,19.82889475046751,"Shkolla ""Kuqe"",Objekt Publik","1924/00, 1925/00, 1925/01, 1926/00, 1926/01",0.201275,0.206087,0.061239,0.039979,true,Njësia 8
284,41.33645625226498,19.830964408139895,"Shkolla ""4 Dëshmorët"",Objekt Publik","1927/00, 1927/01, 1927/02",0.202829,0.202888,0.062793,0.036779,true,Njësia 8
285,41.337853708320786,19.830405414121884,"Çerdhe Nr.13,Objekt Publik",1929/00,0.202410,0.201491,0.062373,0.035382,true,Njësia 8
286,41.33749066587599,19.82584776051556,"Shkolla ""Misto Mame""","1934/00, 1935/00, 1935/01",0.198986,0.201854,0.058951,0.035745,true,Njësia 8
287,41.33478293659883,19.822567665811917,"Shkolla ""Siri Kodra""","1938/00, 1938/01",0.196523,0.204561,0.056488,0.038453,true,Njësia 8
288,41.339230122933095,19.82552106766495,"Shkolla ""Lekë Gjiknuri""","1939/00, 1939/01, 1941/00, 1941/01, 1946/00",0.198741,0.200114,0.058705,0.034005,true,Njësia 8
289,41.34627096985157,19.822580236976428,"Shkolla ""Kiço Blushi"",Objekt Publik","1942/00, 1942/01, 1942/02, 1943/00, 1943/01",0.196532,0.193073,0.056497,0.026965,true,Njësia 8
290,41.331246578287555,19.816756129042076,"Shkolla ""Sinan Tafaj""","1947/00, 1947/01",0.192158,0.208098,0.052124,0.041989,true,Njësia 9
291,41.33143202861459,19.813204996500623,"Shkolla "" De Rada""","1948/00, 1948/01, 1949/00, 1951/00, 1951/01",0.189491,0.207912,0.049457,0.041804,true,Njësia 9
292,41.340199875892665,19.789927306287343,"Shkolla "" Aleks Buda""","1952/00, 1952/01, 1954/00, 2029/00",0.172008,0.199144,0.031978,0.033036,true,Njësia 11
293,41.33474061306338,19.81784330338852,Fakulteti I Shkencave te Natyres,"1953/00, 1953/01",0.192975,0.204604,0.052940,0.038495,true,Njësia 9
294,41.333728412894224,19.811568284338748,"Shkolla ""Hasan Vogli""",1954/01,0.188262,0.205616,0.048228,0.039507,true,Njësia 9
295,41.31198634972208,19.769352956547543,"Shkolla ""Lasgush Poradeci",1864/00,0.156555,0.227358,0.016529,0.061249,true,Njësia 6
296,41.31572393642801,19.76736879702287,"Shkolla  ""Betim Muço""",1866/00,0.155065,0.223620,0.015039,0.057512,true,Njësia 6
297,41.339333888729854,19.782217936976096,Lokal privat  Festim Lika,1882/01,0.166217,0.200010,0.026189,0.033902,true,Njësia 7
298,41.33471737239598,19.811038503911515,Kopshti  Nr.3,"1955/00, 1955/01, 1955/02",0.187864,0.204627,0.047830,0.038518,true,Njësia 9
299,41.33369618880723,19.81111767322267,"Shkolla ''Hasan Vogli""","1956/00, 1956/01",0.187923,0.205648,0.047890,0.039539,true,Njësia 9
300,41.335230997231825,19.81001611369781,"Shkolla ""Harry  Fultz""","1957/00, 1957/01, 1957/02",0.187096,0.204113,0.047063,0.038005,true,Njësia 9
301,41.341858146973756,19.803972867665056,Shkolla '' Kristo Frashëri '',"1960/00, 1960/01, 1960/02, 1960/03",0.182557,0.197486,0.042525,0.031377,true,Njësia 9
302,41.33466902513258,19.820007537782658,"Shkolla "" Lidhja e Prizrenit''","1965/00, 1965/01",0.194600,0.204675,0.054565,0.038567,true,Njësia 9
303,41.33522789723683,19.81427232718962,"Shkolla "" 7 Marsi""; Lokal Endrit Lala; Shkolla  ''7 Marsi''","1974/00, 1974/01, 1976/00, 1976/01, 1977/00, 1977/01, 1977/02, 1977/03",0.190292,0.204116,0.050259,0.038008,true,Njësia 9
